Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
mc-led-forlygte-ekstralys-taagelys-12v,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/dbdba301-121b-42d9-931e-eb397bba3cf7.jpg?v=1782035898,2,,,,,
mc-led-forlygte-ekstralys-taagelys-12v,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/9e66d6d1-0b11-48d5-83ce-cb21e3ce9e02.jpg?v=1782035898,3,,,,,
mc-led-forlygte-ekstralys-taagelys-12v,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/5f1ae720-64c1-4b50-aec1-482093112f2a.jpg?v=1782035898,4,,,,,
mc-led-forlygte-ekstralys-taagelys-12v,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/e5b944ed-554d-453d-84c8-d03e5dda7b53.jpg?v=1782035898,5,,,,,
styrlaas-hjelmlaas-combo-tyverisikring-i-aluminium,Styrlås & Hjelmlås Combo – Tyverisikring i Aluminium,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Beskyt hojen og hjelmen</h2>
<p>Motorcykler og hjelme er desværre populære mål for tyve. En god lås giver tryghed, når du parkerer og forlader køretøjet.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/840da806-ceb3-4963-a9ca-43b2b2811b36.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Styrlås hjelmlås combo""></p>
<h3 style=""font-size:19px;"">Kraftig lås i aluminiumslegering</h3>
<p>Denne combolås fungerer både som styrlås og hjelmlås. Den er lavet af solid aluminiumslegering og giver en solid beskyttelse mod tyveri.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/fc1a2cb6-fb4f-48a7-bd1b-188efcb14620.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Lås i brug""></p>
<h3 style=""font-size:19px;"">Funktioner</h3>
<ul>
<li>Fungerer som styrlås og hjelmlås</li>
<li>Solid aluminiumslegering</li>
<li>Solid beskyttelse mod tyveri</li>
<li>Passer til motorcykel, scooter og cykel</li>
<li>Kompakt og let at tage med</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/384abc81-cd68-4202-ab5d-0e08de6393c2.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Lås detalje""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dages tilfreds-kunde-garanti.</strong> Ikke helt tilfreds? Kontakt os inden for 30 dage, så løser vi det – uden besvær.</p>
</div>",Bæverbutikken,Køretøj,"Køretøj, Lås, Motorcykel, Tyverisikring, Sikkerhed",FALSE,Title,Default Title,,,,,BAEVER-VEH-097,shopify,19,continue,manual,539.00,669.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/840da806-ceb3-4963-a9ca-43b2b2811b36.jpg?v=1782035952,1,Styrlås hjelmlås combo,FALSE,Styrlås & hjelmlås combo – tyverisikring i aluminium,Beskyt motorcyklen og hjelmen mod tyveri. Kraftig combolås i solid aluminiumslegering – kompakt og let at have med.,draft
styrlaas-hjelmlaas-combo-tyverisikring-i-aluminium,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/fc1a2cb6-fb4f-48a7-bd1b-188efcb14620.jpg?v=1782035951,2,,,,,
styrlaas-hjelmlaas-combo-tyverisikring-i-aluminium,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/384abc81-cd68-4202-ab5d-0e08de6393c2.jpg?v=1782035952,3,,,,,
styrlaas-hjelmlaas-combo-tyverisikring-i-aluminium,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/122a366a-b45c-4665-8a05-d0648deb3c74.jpg?v=1782035952,4,,,,,
styrlaas-hjelmlaas-combo-tyverisikring-i-aluminium,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/f8cb70b2-8826-4673-aa8c-2ec8e48723b7.jpg?v=1782035952,5,,,,,
mc-saedebetraek-camo-ventilerende-beskyttelse,MC Sædebetræk Camo – Ventilerende Beskyttelse,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Kølig sidde­plads og beskyttet sæde</h2>
<p>Et motorcykelsæde bliver både varmt og slidt af sol og brug. På varme dage kan sædet blive ubehageligt at sidde på.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/a53c19df-3d3a-4eb7-b267-5cb7855a1a7a.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""MC sædebetræk camo""></p>
<h3 style=""font-size:19px;"">Ventilerende betræk i camo</h3>
<p>Dette sædebetræk ventilerer varmen bort og beskytter sædet mod slitage. Det sættes nemt på med elastisk kant og giver et flot camo-look.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/25c0c3b0-f243-4166-bc24-53489493018b.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Sædebetræk på motorcykel""></p>
<h3 style=""font-size:19px;"">Funktioner</h3>
<ul>
<li>Ventilerer varmen bort</li>
<li>Beskytter sædet mod slitage</li>
<li>Elastisk kant til nem montering</li>
<li>Flot camo-design</li>
<li>Slidstærkt polyestermateriale</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/afa50ab3-c588-4b36-9cc0-48ac1141cf07.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Sædebetræk detalje""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dages tilfreds-kunde-garanti.</strong> Ikke helt tilfreds? Kontakt os inden for 30 dage, så løser vi det – uden besvær.</p>
</div>",Bæverbutikken,Køretøj,"Camo, Køretøj, Motorcykel, Beskyttelse, Sædebetræk",FALSE,Title,Default Title,,,,,BAEVER-VEH-098,shopify,19,continue,manual,189.00,239.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/a53c19df-3d3a-4eb7-b267-5cb7855a1a7a.jpg?v=1782036012,1,MC sædebetræk camo,FALSE,MC sædebetræk camo – ventilerende beskyttelse,Hold sædet køligt og beskyttet mod slitage. Ventilerende sædebetræk i camo med elastisk kant – nem at montere.,draft
mc-saedebetraek-camo-ventilerende-beskyttelse,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/25c0c3b0-f243-4166-bc24-53489493018b.jpg?v=1782036011,2,,,,,
mc-saedebetraek-camo-ventilerende-beskyttelse,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/afa50ab3-c588-4b36-9cc0-48ac1141cf07.jpg?v=1782036012,3,,,,,
mc-saedebetraek-camo-ventilerende-beskyttelse,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/430d18c9-6395-474c-a330-8aea43e316a2.jpg?v=1782036012,4,,,,,
mc-saedebetraek-camo-ventilerende-beskyttelse,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/12f3f018-1e02-49d8-8f60-f8adaf0da7cc.jpg?v=1782036012,5,,,,,
led-lysbar-10-20-tommer-combo-beam-offroad,LED Lysbar 10/20 Tommer – Combo Beam Offroad,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Oplys vejen og terrænet</h2>
<p>Når du kører i mørke eller i terræn, skal du kunne se langt og bredt på samme tid. Almindeligt lys slår sjældent til, når det virkelig gælder.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/c7b44ae3-2910-4fe1-80ee-ceee2eb66378.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""LED lysbar 10/20 tommer""></p>
<h3 style=""font-size:19px;"">Combo beam til bedre udsyn</h3>
<p>Denne lysbar fås i 10 og 20 tommer og har combo beam, der lyser både langt og bredt. Den kører på 12V eller 24V og passer til de fleste køretøjer.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/5af4b448-2674-42fe-8f85-952c27ce27eb.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Lysbar tændt""></p>
<h3 style=""font-size:19px;"">Funktioner</h3>
<ul>
<li>Combo beam – lyser langt og bredt</li>
<li>Fås i 10 og 20 tommer</li>
<li>Kører på 12V eller 24V</li>
<li>Robust og vejrbestandig</li>
<li>God til SUV, lastbil, båd og traktor</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/01f4d6f2-2ece-48cc-bfdc-529c25d20dc5.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Lysbar detalje""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dages tilfredshedsgaranti.</strong> Ikke helt tilfreds? Kontakt os inden for 30 dage, så løser vi det – uden besvær.</p>
</div>",Bæverbutikken,Belysning,"Arbejdslys, Belysning, Køretøjer, LED, Offroad",FALSE,Title,Default Title,,,,,BAEVER-VEH-099,shopify,19,continue,manual,209.00,269.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/c7b44ae3-2910-4fe1-80ee-ceee2eb66378.jpg?v=1782036061,1,LED lysbar 10/20 tommer,FALSE,"LED Lysbar 10/20"" Combo Beam – Kraftigt Offroadlys","Kraftig LED-lysbar med combo beam til bil, båd og traktor. Lyser langt og bredt i mørke og terræn. 12V/24V.",draft
led-lysbar-10-20-tommer-combo-beam-offroad,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/5af4b448-2674-42fe-8f85-952c27ce27eb.jpg?v=1782036061,2,,,,,
led-lysbar-10-20-tommer-combo-beam-offroad,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/01f4d6f2-2ece-48cc-bfdc-529c25d20dc5.jpg?v=1782036062,3,,,,,
led-lysbar-10-20-tommer-combo-beam-offroad,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/ae6d3166-2734-4d90-8579-c9fac056cbe2.jpg?v=1782036062,4,,,,,
led-lysbar-10-20-tommer-combo-beam-offroad,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/58131136-4a78-4b59-bd59-02ac0abea407.jpg?v=1782036061,5,,,,,
led-lyslist-20-4-pods-komplet-offroad-kit,"LED Lyslist 20"" + 4"" Pods – Komplet Offroad-Kit","<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Komplet lyspakke til terrænet</h2>
<p>At køre i mørke eller i terræn kræver ordentligt med lys hele vejen rundt om køretøjet. At købe det hele hver for sig bliver både dyrt og besværligt.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/8b40c5b9-09d8-4c78-980e-22029b7b07b2.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""LED lyslist 20 tommer med pods""></p>
<h3 style=""font-size:19px;"">Lyslist og pods i ét kit</h3>
<p>Dette kit indeholder en 20 tommer lyslist og to 4 tommer pods med kabling og afbryder. Du får både hovedlys og ekstralys i samme pakke.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/a6079f14-3b16-4572-9138-4b64f3d5462b.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Lyslist og pods""></p>
<h3 style=""font-size:19px;"">Funktioner</h3>
<ul>
<li>20 tommer lyslist og to 4 tommer pods</li>
<li>Kabling og afbryder medfølger</li>
<li>Stærkt og klart LED-lys</li>
<li>Robust til terrænbrug</li>
<li>Godt til terrængående køretøjer, UTV, lastbil og båd</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/e45d46c5-9f9d-4596-881a-f978d3004685.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Lyskit detalje""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dages tilfredshedsgaranti.</strong> Ikke helt tilfreds? Kontakt os inden for 30 dage, så løser vi det – uden besvær.</p>
</div>",Bæverbutikken,Belysning,"Arbejdslys, Belysning, Køretøjer, LED, Offroad",FALSE,Title,Default Title,,,,,BAEVER-VEH-100,shopify,19,continue,manual,1549.00,1939.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/8b40c5b9-09d8-4c78-980e-22029b7b07b2.jpg?v=1782036116,1,LED lyslist 20 tommer med pods,FALSE,"LED Lyslist 20"" + 4"" Pods – Komplet Offroad-Kit","Alt-i-ét lyskit til terrænbil: 20"" lyslist plus to 4"" pods med kabling og afbryder. Kraftigt LED-lys hele vejen rundt.",draft
led-lyslist-20-4-pods-komplet-offroad-kit,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/a6079f14-3b16-4572-9138-4b64f3d5462b.jpg?v=1782036117,2,,,,,
led-lyslist-20-4-pods-komplet-offroad-kit,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/e45d46c5-9f9d-4596-881a-f978d3004685.jpg?v=1782036117,3,,,,,
led-lyslist-20-4-pods-komplet-offroad-kit,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/8e3bd719-22ce-4f6f-a120-3e0e0ed04f44.jpg?v=1782036116,4,,,,,
led-lyslist-20-4-pods-komplet-offroad-kit,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/d38b1561-4c85-4255-9a7a-6e57199740be.jpg?v=1782036117,5,,,,,
benzindunk-3l-med-laas-reservetank-til-mc,Benzindunk 3L med Lås – Reservetank til MC,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Undgå at stå stille med tom tank</h2>
<p>At løbe tør for benzin på motorcyklen er både stressende og kan ødelægge hele turen. En reservetank giver tryghed, når nærmeste tankstation er langt væk.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/6d664920-57c4-40ef-965b-06bf7a743e65.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Benzindunk 3L med lås""></p>
<h3 style=""font-size:19px;"">3 liter reserve, der kan låses</h3>
<p>Denne slanke benzintank rummer 3 liter og kan låses for ekstra sikkerhed. Den er bærbar og nem at have med på længere ture.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/6c845d75-f622-4cb3-ba69-5bb24708c47e.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Benzindunk i brug""></p>
<h3 style=""font-size:19px;"">Funktioner</h3>
<ul>
<li>Rummer 3 liter</li>
<li>Kan låses for ekstra sikkerhed</li>
<li>Slankt og bærbart design</li>
<li>Antistatisk beholder</li>
<li>God reserve til motorcykel og længere ture</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/6304ec1c-bc01-4511-91fb-8867eb7685e6.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Benzindunk detalje""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dages tilfredshedsgaranti.</strong> Ikke helt tilfreds? Kontakt os inden for 30 dage, så løser vi det – uden besvær.</p>
</div>",Bæverbutikken,Køretøjer,"Benzindunk, Køretøjer, MC, Motorcykel, Reservetank",FALSE,Title,Default Title,,,,,BAEVER-VEH-101,shopify,19,continue,manual,529.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/6d664920-57c4-40ef-965b-06bf7a743e65.jpg?v=1782036178,1,Benzindunk 3L med lås,FALSE,Benzindunk 3L med Lås – Reservetank til MC,"Låsbar 3-liters reservetank til motorcykel. Slank, bærbar og antistatisk – tag ekstra benzin med på turen.",draft
benzindunk-3l-med-laas-reservetank-til-mc,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/6c845d75-f622-4cb3-ba69-5bb24708c47e.jpg?v=1782036175,2,,,,,
benzindunk-3l-med-laas-reservetank-til-mc,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/6304ec1c-bc01-4511-91fb-8867eb7685e6.jpg?v=1782036176,3,,,,,
benzindunk-3l-med-laas-reservetank-til-mc,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/8625af8e-70eb-4509-9d6b-13736876315c.jpg?v=1782036175,4,,,,,
benzindunk-3l-med-laas-reservetank-til-mc,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/2033e88d-b1aa-41f4-957d-e4e21ae08b9e.jpg?v=1782036176,5,,,,,
mc-led-blinklys-4-pak-micro-amber-12v,MC LED-Blinklys 4-Pak – Micro Amber 12V,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Bliv set tydeligt i trafikken</h2>
<p>Små eller defekte blinklys gør, at andre trafikanter ikke ser, når du drejer. Tydelige blinklys er en enkel, men vigtig sikkerhedsdetalje.</p>
<p><img src=""https://img.kwcdn.com/product/open/89e6bca5adba4059984fcc3bccf9290c-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""MC LED-blinklys 4-pak""></p>
<h3 style=""font-size:19px;"">Kraftige LED-blinklys i 4-pak</h3>
<p>Disse blinklys har kraftige amber-lysende LED'er og fås i et 4-pak. De er små og lækre og passer til de fleste 12V-motorcykler.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/71b8888a-5990-434d-b9e5-8d93d6d4bcf0.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Blinklys tændt""></p>
<h3 style=""font-size:19px;"">Funktioner</h3>
<ul>
<li>Kraftigt amber LED-lys</li>
<li>4-pak – for og bag</li>
<li>Små og lækre</li>
<li>Passer til 12V</li>
<li>Universelle til de fleste motorcykler</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/open/81f07ab330ca4ec6a502efdae2959471-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Blinklys detalje""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dages tilfredshedsgaranti.</strong> Ikke helt tilfreds? Kontakt os inden for 30 dage, så løser vi det – uden besvær.</p>
</div>",Bæverbutikken,Belysning,"Belysning, Blinklys, Køretøjer, LED, Motorcykel",FALSE,Title,Default Title,,,,,BAEVER-VEH-102,shopify,18,continue,manual,169.00,189.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/89e6bca5adba4059984fcc3bccf9290c-goods.jpg?v=1782036245,1,MC LED-blinklys 4-pak,FALSE,MC LED-Blinklys 4-Pak – Micro Amber 12V,"Kraftige mikro-blinklys i amber til motorcykel. 4-pak til 12V, små og diskrete, men tydeligt synlige i trafikken.",draft
mc-led-blinklys-4-pak-micro-amber-12v,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/71b8888a-5990-434d-b9e5-8d93d6d4bcf0.jpg?v=1782036244,2,,,,,
mc-led-blinklys-4-pak-micro-amber-12v,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/81f07ab330ca4ec6a502efdae2959471-goods.jpg?v=1782036244,3,,,,,
mc-led-blinklys-4-pak-micro-amber-12v,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/63806c02b9da45d488bdb54ebc42b474-goods.jpg?v=1782036244,4,,,,,
mc-led-blinklys-4-pak-micro-amber-12v,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/c922e91436b64e068dbe2da2d9640d0d-goods.jpg?v=1782036245,5,,,,,
arbejdslysbar-120w-7-led-spot-flood,Arbejdslysbar 120W – 7 LED Spot & Flood,"<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Kraftigt arbejdslys, når du har brug for det</h2>
<p>At arbejde eller køre i mørke uden ordentligt lys er både svært og usikkert. Et godt arbejdslys gør stor forskel i terrænet og på gården.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/5ec7cdff-6d00-47db-a4a4-4ef944242d84.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Arbejdslysbar 120W 7 LED""></p>
<h3 style=""font-size:19px;"">120W med spot og flood</h3>
<p>Denne arbejdslysbar har 7 LED'er og 120W effekt med både spot- og floodlys. Den lyser kraftigt og passer til terrængående køretøjer, SUV og lastbil.</p>
<p><img src=""https://img.kwcdn.com/product/open/2023-04-20/1681956597937-9fb1e34a3d4642fdaf770057f8251efb-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Arbejdslys tændt""></p>
<h3 style=""font-size:19px;"">Funktioner</h3>
<ul>
<li>120W med 7 LED'er</li>
<li>Kombinerer spot- og floodlys</li>
<li>Kraftigt og klart lys</li>
<li>Robust til terrænbrug</li>
<li>Godt til terrængående køretøjer, SUV og lastbil</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/open/2023-04-20/1681956598453-9fabed7ef14642c5b2a17dcf49d069e9-goods.jpeg"" style=""max-width:100%;border-radius:10px;"" alt=""Arbejdslys detalje""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dages tilfredshedsgaranti.</strong> Ikke helt tilfreds? Kontakt os inden for 30 dage, så løser vi det – uden besvær.</p>
</div>",Bæverbutikken,Belysning,"Arbejdslys, Belysning, Køretøjer, LED, Offroad",FALSE,Title,Default Title,,,,,BAEVER-VEH-103,shopify,19,continue,manual,149.00,189.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/5ec7cdff-6d00-47db-a4a4-4ef944242d84.jpg?v=1782036302,1,Arbejdslysbar 120W 7 LED,FALSE,Arbejdslysbar 120W – 7 LED Spot & Flood,"120W arbejdslysbar med kombineret spot- og floodlys. Kraftigt LED-lys til terrænbil, SUV og lastbil.",draft
arbejdslysbar-120w-7-led-spot-flood,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/1681956597937-9fb1e34a3d4642fdaf770057f8251efb-goods.jpg?v=1782036303,2,,,,,
arbejdslysbar-120w-7-led-spot-flood,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/1681956598453-9fabed7ef14642c5b2a17dcf49d069e9-goods.jpg?v=1782036303,3,,,,,
arbejdslysbar-120w-7-led-spot-flood,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/1681956598908-408bb8f14a8f4a4d88805372de47b1ce-goods.jpg?v=1782036302,4,,,,,
arbejdslysbar-120w-7-led-spot-flood,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/1681956599388-20ce5e27c1234f07b017d6cc197cecd9-goods.jpg?v=1782036302,5,,,,,
led-arbejdslys-4-pak-3-3-spotlight-12-24v,"LED Arbejdslys 4-Pak – 3,3"" Spotlight 12/24V","<div style=""max-width:720px;margin:0 auto;font-family:sans-serif;line-height:1.6;color:#1a1a1a;"">
<h2 style=""font-size:22px;"">Ekstralys hele vejen rundt om køretøjet</h2>
<p>Ét enkelt lys er sjældent nok til at oplyse hele køretøjet. Med flere mindre lamper får du lys, lige hvor du har brug for det.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/a8db1f18-cb1c-44f6-a661-aaa86ff88dd3.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""LED arbejdslys 4-pak""></p>
<h3 style=""font-size:19px;"">Fire kompakte spotlights</h3>
<p>Dette 4-pak med 3,3 tommer LED-lamper giver kraftigt spotlys og kører på 12V eller 24V. De er små, robuste og nemme at montere flere steder.</p>
<p><img src=""https://img.kwcdn.com/product/fancy/145f179e-7afe-4492-9429-5e6954cbbe51.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Arbejdslys tændt""></p>
<h3 style=""font-size:19px;"">Funktioner</h3>
<ul>
<li>4-pak med 3,3 tommer LED-lamper</li>
<li>Kraftigt spotlys</li>
<li>Kører på 12V eller 24V</li>
<li>Vandtætte og robuste</li>
<li>Godt til jeep, lastbil, 4x4 og SUV</li>
</ul>
<p><img src=""https://img.kwcdn.com/product/fancy/122b2a12-28cd-4a3e-98ab-3199cd50dc33.jpg"" style=""max-width:100%;border-radius:10px;"" alt=""Arbejdslys detalje""></p>
<p style=""background:#f3f7f3;padding:14px 18px;border-radius:10px;""><strong>30 dages tilfredshedsgaranti.</strong> Ikke helt tilfreds? Kontakt os inden for 30 dage, så løser vi det – uden besvær.</p>
</div>",Bæverbutikken,Belysning,"Arbejdslys, Belysning, Køretøjer, LED, Offroad",FALSE,Title,Default Title,,,,,BAEVER-VEH-104,shopify,19,continue,manual,299.00,379.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/a8db1f18-cb1c-44f6-a661-aaa86ff88dd3.jpg?v=1782036361,1,LED arbejdslys 4-pak,FALSE,"LED Arbejdslys 4-Pak – 3,3"" Spotlight 12/24V","4-pak kompakte LED-spotlights til 12V/24V. Vandtætte og robuste – perfekte som ekstralys på jeep, lastbil og SUV.",draft
led-arbejdslys-4-pak-3-3-spotlight-12-24v,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/145f179e-7afe-4492-9429-5e6954cbbe51.jpg?v=1782036361,2,,,,,
led-arbejdslys-4-pak-3-3-spotlight-12-24v,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/122b2a12-28cd-4a3e-98ab-3199cd50dc33.jpg?v=1782036361,3,,,,,
led-arbejdslys-4-pak-3-3-spotlight-12-24v,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/a7636e25-4c71-4863-a001-69782ad13fc8.jpg?v=1782036361,4,,,,,
led-arbejdslys-4-pak-3-3-spotlight-12-24v,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/a47d8819-5984-4c74-b83a-241aba4c647f.jpg?v=1782036361,5,,,,,
